DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
3/18/1962,5.79,0,0,0,11.6,1,-4.2,-9.2
3/19/1962,9.04,0,0,0,6.7,1,-0.5,-6.3
3/20/1962,7.67,0,0,0,9.4,1,-1.6,-6.4
3/21/1962,6.71,0,0,0,6.5,0,2.2,-2.3
3/22/1962,5.96,0,0.5,0,9.3,1,-1.5,-6.6
3/23/1962,9.42,0,0,0,6.8,0,2.5,-0.5
3/24/1962,3.5,0,0.2,0,6.8,0,2.6,0
3/25/1962,19.41,0,2.3,0,10.2,0,2.7,1.5
3/26/1962,14.88,0,0.3,0,12.6,0,2.8,1.7
3/27/1962,9.92,0,0.2,0,11.1,0,1.6,-2.2
3/28/1962,13.54,0,4.4,0,10.1,1,-2.1,-7.7
3/29/1962,10.83,0,1.2,0,13.6,0,3.2,2.2
3/30/1962,13.75,0,0.3,0,9.3,0,0.8,-3.8
3/31/1962,16.42,0,0.4,0,9.2,1,-0.1,-4.3
4/1/1962,19.79,0,2.7,0,8.6,0,1.4,-2
4/2/1962,20.83,0,5.2,0,9.8,0,2.4,-0.1
4/3/1962,10.67,0,4,0,12.1,0,3.4,0
4/4/1962,17.83,0,3.8,0,10.2,0,1.7,-1.1
4/5/1962,22.42,0,1.7,0,9.3,0,4.4,3
4/6/1962,17.08,0,1.1,0,10.8,0,1.1,-1.1
4/7/1962,22.5,0,1.5,0,13.1,0,5.4,5.5
4/8/1962,18.25,0,6.1,0,10.5,0,2.2,0.3
4/9/1962,16.21,0,3.8,0,9.4,0,3,1.3
4/10/1962,12.04,0,1.8,0,11.1,0,4.5,4.3
4/11/1962,14.12,0,0.1,0,12.3,0,6.6,5.6
4/12/1962,3.79,0,0,0,10.5,0,5,3.4
4/13/1962,6.58,0,0,0,10.6,1,-1.1,-5.2
4/14/1962,11.42,0,0,0,8.2,0,1.7,-3.7
4/15/1962,13.83,0,0,0,7.6,0,1.8,-3.1
4/16/1962,15.34,0,0.5,0,9.1,0,1.6,-2.8
4/17/1962,14.83,0,3.3,0,9,0,5.4,5.3
4/18/1962,11.71,0,0.8,0,8.4,0,5.7,4.3
4/19/1962,6.21,0,0,0,12,0,6.1,5.6
4/20/1962,6.17,0,0.2,0,12.2,0,3.3,-0.4
4/21/1962,3.58,0,7.4,0,11.1,0,3.3,-1.1
4/22/1962,8.58,0,0,0,14.8,0,0.2,-4.3
4/23/1962,8.96,0,0,0,13.1,0,6.1,2.7
4/24/1962,5.79,0,0,0,16.8,0,7.2,5.3
4/25/1962,5.83,0,0,0,15,0,3.3,-1.4
4/26/1962,7.67,0,0,0,15.8,0,5.8,0.6
4/27/1962,6.42,0,0,0,13.2,0,5.1,-0.5
4/28/1962,5.17,0,0,0,15.5,0,0.7,-2.1
4/29/1962,5.37,0,0,2,13,0,3.4,-1.1
4/30/1962,5.41,0,0,0,13.6,0,1.1,-2.2
5/1/1962,2.25,0,0,0,13.8,0,2,-1.3
5/2/1962,4,0,0,0,15.7,0,2.8,-1.4
5/3/1962,3.5,0,0,0,15.7,0,2.7,-0.7
5/4/1962,5.83,0,0,0,16.7,0,8.8,8.3
5/5/1962,8.79,0,0,0,15.7,0,6.4,1.8
5/6/1962,4.88,0,7.9,0,18.8,0,8.8,9.4
5/7/1962,14.09,0,0.3,0,18.6,0,10.3,7.1
5/8/1962,11.34,0,2,0,16.7,0,11.5,6.6
5/9/1962,7.04,0,2.6,0,13.3,0,5.5,-0.5
5/10/1962,5.96,0,6.9,0,14.3,0,5,-1.1
5/11/1962,11.04,0,1.6,0,14,0,6.2,3.1
5/12/1962,10.46,0,0.3,0,13.3,0,6.6,1.1
5/13/1962,8.75,0,0,0,16.5,0,3.2,-1.6
5/14/1962,13.79,0,0,0,17.4,0,10.2,7.6
5/15/1962,9.83,0,3.5,0,14.5,0,8.5,4.6
5/16/1962,23.25,0,0.4,0,13.3,0,8,5.7
5/17/1962,18.05,0,2.8,0,13.6,0,4.8,2.3
5/18/1962,11.21,0,27,0,13.4,0,5.8,3.2
5/19/1962,17.12,0,1.6,0,12.4,0,5.5,5
5/20/1962,12.42,0,0.9,0,12.8,0,4.4,-0.5
5/21/1962,11.63,0,1.5,0,16.1,0,4.5,4.6
5/22/1962,16,0,0,0,15.8,0,6.6,0.6
5/23/1962,16.42,0,0.4,0,14.8,0,5.8,4.4
5/24/1962,11.67,0,0.1,0,13.8,0,4.4,2.2
5/25/1962,8,0,0,0,11,0,2.3,-0.4
5/26/1962,7.46,0,0,0,11,0,4.1,1.2
5/27/1962,9.92,0,0,0,12.3,0,5.2,3.3
5/28/1962,6.83,0,3.8,0,14.4,0,5.2,1.7
5/29/1962,6.75,0,0.1,0,10.7,0,9,8.6
5/30/1962,7.17,0,0,0,15.6,0,2.6,-0.5
5/31/1962,7.83,0,0,0,11.7,0,2.5,-0.8
6/1/1962,5.91,0,0,0,14,0,1.1,-2.6
6/2/1962,3.17,0,0,0,14.5,0,2.5,-0.4
6/3/1962,3,0,0,0,15.6,0,5.5,1.1
6/4/1962,3.33,0,0,0,16.4,0,4.5,1.8
6/5/1962,8.21,0,0,0,16.7,0,4.6,1.1
6/6/1962,6.08,0,0,0,20.1,0,4.8,1.1
6/7/1962,3.83,0,0,0,21.7,0,8.5,5.5
6/8/1962,5.41,0,0,0,22.7,0,10.6,8.1
6/9/1962,8.29,0,0,0,19.1,0,11.1,7.8
6/10/1962,6.5,0,4.4,0,15.1,0,7.6,4.3
6/11/1962,7.96,0,2.3,0,16.2,0,9.1,8.3
6/12/1962,9.08,0,0,0,20.1,0,11.4,10.7
6/13/1962,9.62,0,0,0,15.6,0,8.8,5.6
6/14/1962,14,0,0.2,0,16.8,0,13.3,11.5
6/15/1962,2.79,0,7.8,0,16.8,0,8.2,5
6/16/1962,8.42,0,0,0,18.3,0,4.4,0
6/17/1962,10.37,0,1.6,0,16.8,0,6.3,1.6
6/18/1962,21.5,0,1.6,0,18.4,0,12.4,11.4
6/19/1962,23.42,0,0.9,0,15.6,0,11.1,9.5
6/20/1962,12.54,0,1.9,0,19.8,0,9.4,6.1
6/21/1962,16.04,0,0.8,0,19.4,0,13.8,12.2
6/22/1962,13.67,0,0.2,0,18.4,0,10.6,9.3
6/23/1962,16.66,0,0.3,0,17.3,0,9,7.5
6/24/1962,25.29,0,0,0,16.1,0,9.6,10.5
6/25/1962,18.79,0,0.2,0,16.1,0,7.1,5.4
6/26/1962,14.33,0,0,0,16.3,0,9.6,8.3
6/27/1962,11.92,0,0,0,16.1,0,4.5,2.3
6/28/1962,12.79,0,0.6,0,18.4,0,11.7,9.2
6/29/1962,6.42,0,0,0,17.2,0,6,6.7
6/30/1962,7.12,0,0,0,20.1,0,7.8,5.7
7/1/1962,11.17,0,0,0,20.7,0,9.3,7.7
7/2/1962,17.5,0,0,0,19.1,0,11.8,10.6
7/3/1962,12.87,0,0,0,19,0,10.6,10.5
7/4/1962,10.08,0,0,0,16.1,2,11.2,9.8
7/5/1962,7.79,0,0,0,13.7,0,5.3,2.1
7/6/1962,5.46,0,0,0,15.5,0,9.7,9.3
7/7/1962,3.13,0,0,0,15.5,0,11.3,10.6
7/8/1962,4.67,0,0,0,16.6,0,11.2,9.7
7/9/1962,4.63,0,9,0,18.3,0,11.3,8.6
7/10/1962,7.5,0,4.5,0,14.2,0,11.2,10.7
7/11/1962,5.71,0,0,0,15.6,0,11.1,11.1
7/12/1962,4.75,0,0,0,18.8,0,10.1,9.6
7/13/1962,5.54,0,4.3,0,19.2,0,8.3,5.5
7/14/1962,8,0,3.4,0,15.1,0,12.3,11.8
7/15/1962,5.79,0,0,2,14.8,0,11.6,11.4
7/16/1962,1.87,0,0,0,17.7,0,10.4,6.3
7/17/1962,4.54,0,0,0,17.2,0,5.3,1.5
7/18/1962,12.33,0,8.3,0,16.5,0,11.1,6.5
7/19/1962,13.04,0,0,0,18.4,0,13.3,13.2
7/20/1962,9.17,0,24.7,0,21.1,0,11,7.6
7/21/1962,12.96,0,1.2,0,17.3,0,11.4,11
7/22/1962,11.29,0,2.6,0,18,0,12.3,11.1
7/23/1962,5.88,0,1.9,0,18.4,0,11.6,10.5
7/24/1962,4.38,0,2,0,15.1,0,12.1,11
7/25/1962,6.34,0,0,0,17.3,0,11.1,?
7/26/1962,10,0,0,0,15.5,0,10.5,9.2
7/27/1962,3.67,0,0,0,17,0,11.1,8.4
7/28/1962,2.88,0,7,0,19.6,0,10.2,6.8
7/29/1962,6.58,0,1.9,0,21.7,0,14,13.3
7/30/1962,12.17,0,0,0,20.5,0,14.4,13.4
7/31/1962,9.54,0,0,0,16.5,0,12.8,10.8
8/1/1962,4.46,0,2.1,0,18,0,13.2,?
8/2/1962,8.38,0,0.4,2,16.5,0,13.6,?
8/3/1962,8.42,0,9.2,0,16.2,0,12,?
8/4/1962,14.25,0,0.6,0,17,0,9.7,?
8/5/1962,10.75,0,0.1,0,18.8,0,8.8,?
8/6/1962,5.63,0,3,0,16.2,0,5.6,?
8/7/1962,10.5,0,1.3,0,17,0,8.8,?
8/8/1962,7.12,0,2.3,0,17,0,7.8,?
8/9/1962,12.25,0,1.7,0,17.1,0,12.2,?
8/10/1962,14.29,0,0.6,0,19.5,0,10.8,?
8/11/1962,18.5,0,0,0,18.5,0,14.2,?
8/12/1962,9.38,0,0,0,17.3,0,10,?
8/13/1962,5.88,0,1.4,0,16.1,0,6.7,?
8/14/1962,8.67,0,11.1,0,18.2,0,7.3,?
8/15/1962,10.41,0,2.5,0,17.8,2,10.6,?
8/16/1962,11.38,0,1.1,0,16.7,0,10,?
8/17/1962,11.25,0,0.2,0,19,0,7.6,?
8/18/1962,7.54,0,0.8,0,17.7,0,8.4,?
8/19/1962,10.5,0,1.4,0,20.1,0,13.8,?
8/20/1962,11.25,0,2.8,0,18.5,0,13.7,?
8/21/1962,14.21,0,1.2,0,18.4,0,12.3,?
8/22/1962,15.09,0,0.9,0,18.6,0,11.7,?
8/23/1962,17.04,0,6.1,0,18.3,0,12.7,?
8/24/1962,21.09,0,0.9,0,17.8,0,11.7,?
8/25/1962,15.5,0,1.1,0,18.1,0,10.5,?
8/26/1962,22.13,0,4.8,0,18.1,0,12.4,?
8/27/1962,14.29,0,4.3,0,16.6,0,9.4,?
8/28/1962,5.54,0,1,0,15.5,0,10.2,?
8/29/1962,7.75,0,0,0,19,0,7.3,?
8/30/1962,6.42,0,0,0,20.2,0,10.1,?
8/31/1962,5.37,0,0,0,19.5,0,13.3,?
9/1/1962,7.41,0,0.5,0,19,0,15.2,12.1
9/2/1962,5,0,5.5,0,19.5,0,13.5,11.1
9/3/1962,6.17,0,1.6,0,18.3,0,13.2,12.2
9/4/1962,6.46,0,5.2,0,16.7,0,12.2,8.4
9/5/1962,7.5,0,11,0,18.8,0,9.8,7.8
9/6/1962,5.25,0,1.9,0,15.1,0,8.4,6
9/7/1962,11.63,0,1.2,0,16.2,0,5.7,3.8
9/8/1962,8.04,0,0.2,0,16.6,0,9.5,8.2
9/9/1962,18.79,0,1.1,0,17.3,0,12.1,10.7
9/10/1962,9.59,0,18.3,0,16.6,0,13.1,11
9/11/1962,8.38,0,3,0,18.1,0,10.1,10.8
9/12/1962,7.54,0,0.1,0,13.4,0,10.4,9.3
9/13/1962,6.13,0,0,0,14.3,0,3.5,0.6
9/14/1962,7.25,0,1.1,0,16.2,0,9.5,9
9/15/1962,7.92,0,1.9,0,15.4,0,10.5,8.8
9/16/1962,11.75,0,1.1,0,14.1,0,5.7,3.7
9/17/1962,10.58,0,0,0,13.3,0,5.1,3.3
9/18/1962,6.79,0,0,0,14.5,0,2.8,0.1
9/19/1962,2.88,0,0,0,13.3,0,7.4,4
9/20/1962,4.63,0,0,0,12.8,0,9.4,5.7
9/21/1962,2.29,0,0,0,14.3,0,3.8,-1.3
9/22/1962,6.58,0,0,0,14,0,2.3,-1.5
9/23/1962,8.33,0,0,0,16.1,0,10,9
9/24/1962,4.88,0,1.3,0,16.2,0,12.3,10.5
9/25/1962,10.83,0,13.3,0,14.8,0,11.1,7.1
9/26/1962,12,0,13.3,0,9.6,0,8.7,8.4
9/27/1962,8.42,0,10.8,0,15,0,1.3,-2.7
9/28/1962,11.29,0,0.8,0,15.5,0,6.7,?
9/29/1962,13.79,0,20,0,14.3,0,2.5,-1.4
9/30/1962,16.54,0,3,0,16.3,0,9.6,6.7
10/1/1962,13.29,0,1.6,0,16.6,0,10.5,7.6
10/2/1962,7.12,0,0,0,16.3,0,6.5,1
10/3/1962,7.33,0,0,0,17.2,0,2.7,-1.6
10/4/1962,11.54,0,0.5,0,16.6,0,11.5,7
10/5/1962,8.29,0,0,0,17.7,0,10.1,7.2
10/6/1962,6.25,0,0,0,17.7,0,6.6,3.3
10/7/1962,8.04,0,0,0,17.8,0,10.5,6.7
10/8/1962,8.46,0,0,0,16.8,0,11.6,9.2
10/9/1962,4.88,0,0,0,16.6,0,5.4,2.7
10/10/1962,4.83,0,0,0,15.5,0,10.1,7.2
10/11/1962,7.79,0,0,0,15.5,0,9.8,6.8
10/12/1962,4.96,0,0,0,14.5,0,8.1,4.3
10/13/1962,2.5,0,0,0,14.6,0,6.1,3.4
10/14/1962,4.88,0,0,0,12.7,0,7.7,5
10/15/1962,3.92,0,0,0,15.6,0,10.3,9.3
10/16/1962,4.38,0,0,0,12.8,0,4,2.3
10/17/1962,6.29,0,0,0,10,0,3.6,3.5
10/18/1962,11.63,0,0.2,0,15,0,6.6,7.2
10/19/1962,5.58,0,0,0,16.1,0,9.5,10
10/20/1962,3.79,0,0,0,13.2,0,7.1,5.1
10/21/1962,6.34,0,0,0,12.8,0,9.5,5.4
10/22/1962,4.92,0,0,2,14.5,0,9.7,8.5
10/23/1962,6.54,0,0,0,14.3,0,3.6,-0.1
10/24/1962,8.5,0,0.5,0,15.7,0,9,8.3
10/25/1962,11.79,0,0.5,0,14.4,0,11.3,10.6
10/26/1962,11.04,0,0,0,8.7,0,2.7,0.8
10/27/1962,15.63,0,0.6,0,11.4,1,-0.5,-3.8
10/28/1962,15.92,0,0.9,0,9.5,0,4.4,2.7
10/29/1962,11.96,0,8.1,0,12.7,0,1.1,-2.7
10/30/1962,20.75,0,0.9,0,9.5,0,3.6,?
10/31/1962,12.75,0,3.5,0,10,0,3.7,1.8
11/1/1962,10.46,0,0,0,13.3,0,3.7,-0.3
11/2/1962,6.04,0,9.1,0,10.6,0,7.3,1.3
11/3/1962,6.83,0,0.1,0,9.5,0,5.6,4
11/4/1962,10.92,0,11.2,0,11.8,0,2.2,-1.4
11/5/1962,19.75,0,0.5,0,12.1,0,8.3,7
11/6/1962,8.29,0,1.2,0,12.1,0,6.1,2.1
11/7/1962,3.5,0,0,0,11.2,0,8.3,7.3
11/8/1962,4.42,0,0,0,10.7,0,0.5,-2.7
11/9/1962,12.58,0,0.2,0,11.2,0,1.8,0.1
11/10/1962,16.25,0,0,0,11.7,0,10,8.8
11/11/1962,14.75,0,0.5,0,9.6,0,8.7,7.8
11/12/1962,5.5,0,0.2,0,7.6,0,5,3.8
11/13/1962,7.29,0,0,0,8,0,1.7,-0.6
11/14/1962,13.7,0,0.5,0,10.1,0,1.6,?
11/15/1962,9.42,0,0.3,0,7.2,0,1.6,-0.4
11/16/1962,10.41,0,3,0,9.3,1,-0.5,-5.1
11/17/1962,18,0,0.6,0,5.1,0,3.8,0.1
11/18/1962,16.46,0,0,0,4.4,1,-0.5,-2.5
11/19/1962,10.37,0,0.1,0,4.4,1,-1.8,-3.8
11/20/1962,10.54,0,0.5,0,6.3,1,-0.8,-5.4
11/21/1962,8.42,0,0,0,7.7,0,3.8,1.6
11/22/1962,8.38,0,9.5,0,11.3,0,2.7,-1.6
11/23/1962,12.96,0,0.5,0,12.7,0,5.1,5.1
11/24/1962,11.17,0,9.5,0,10,0,8.7,7.1
11/25/1962,4,0,0,0,10,0,5.1,1.6
11/26/1962,5.96,0,0,0,7.2,0,1.6,-2
11/27/1962,5.09,0,0,0,8.7,0,3.4,0.4
11/28/1962,4.88,0,0,0,7.7,0,4.7,4.6
11/29/1962,7.41,0,0,0,6.7,0,5.1,4.5
11/30/1962,4.71,0,0,0,8.4,0,3.7,1.1
12/1/1962,8.42,0,0.1,0,9.5,0,3.7,4
12/2/1962,12.96,0,0,0,9.2,0,6.2,4.5
12/3/1962,10.13,0,0,0,10.5,0,6.7,4.5
12/4/1962,4.79,0,0,0,10,0,5.5,3.6
12/5/1962,8.96,0,0,0,11.4,1,-0.5,-5.5
12/6/1962,4.17,0,0,2,11.1,0,0.5,-3.8
12/7/1962,13.13,0,19,0,12.7,0,0.3,-3.5
12/8/1962,23.67,0,17,0,9.6,0,5.8,5.5
12/9/1962,20.25,0,1,0,7.6,0,3.8,2.2
12/10/1962,12.67,0,6.2,0,10.3,0,4.5,3.7
12/11/1962,16.42,0,1.3,2,9.6,0,6.3,5.4
12/12/1962,19.67,0,0.3,0,3.8,0,2.3,0
12/13/1962,14,0,0.3,0,8.2,0,0,-1.4
12/14/1962,20,0,7.8,0,12.4,1,-0.6,-0.4
12/15/1962,28.91,0,1.2,0,12.8,0,7.8,?
12/16/1962,16.54,0,0.4,0,6.6,0,3.6,2.1
12/17/1962,9.59,0,1.2,0,7.6,0,0.3,-2.2
12/18/1962,15.92,0,0.9,0,6.3,0,2.8,1.6
12/19/1962,9.87,0,5.3,0,12.1,0,2.7,0.5
12/20/1962,16.08,0,0.3,0,11.5,0,3,1.2
12/21/1962,10.41,0,0,0,8.2,0,1.5,-0.5
12/22/1962,5.71,0,0,0,7.5,1,-2.8,-7.1
12/23/1962,9.33,0,0,0,7.1,1,-2.5,?
12/24/1962,4.92,0,0,0,2.7,1,-2.2,-7.2
12/25/1962,7,0,5.1,0,2.8,1,-3.8,-7.7
12/26/1962,12.38,0,6,0,5,1,-1.8,-1.8
12/27/1962,11.92,0,3.4,0,4.4,1,-0.1,-2.7
12/28/1962,7.79,0,0,0,3.4,0,0.5,-1.5
12/29/1962,13.62,0,0,0,3.2,1,-7.2,-11.1
12/30/1962,28.79,0,10.8,0,3.2,2,0.1,-2.2
12/31/1962,27.79,0,0,0,3.1,0,0,-0.8
1/1/1963,23.45,0,0,4,?,4,?,1.1
1/2/1963,20.75,0,3.9,4,?,4,?,0.2
1/3/1963,13.83,0,12.5,4,?,4,?,0.2
1/4/1963,8.54,0,6.4,4,?,4,?,1.6
1/5/1963,13.08,0,1.2,4,?,4,?,1.8
1/6/1963,20.91,0,0,4,?,4,?,2.2
1/7/1963,16.75,0,0,4,?,4,?,0.7
1/8/1963,16.83,0,0,4,?,4,?,-0.7
1/9/1963,21.67,0,0,4,?,4,?,-1.1
1/10/1963,19.38,0,0,4,?,4,?,0
1/11/1963,9.79,0,0,4,?,4,?,-1.1
1/12/1963,3.96,0,6,4,?,4,?,-6.7
1/13/1963,5.21,0,0,4,?,4,?,-13
1/14/1963,10.46,0,0,4,?,4,?,-14.4
1/15/1963,9.17,0,3.6,4,?,4,?,-6.7
1/16/1963,12.58,0,0.1,4,?,4,?,-1.3
1/17/1963,15.37,0,0,4,?,4,?,-3.4
1/18/1963,21.5,0,0,4,?,4,?,-2.1
1/19/1963,23.79,0,0,4,?,4,?,-2.1
1/20/1963,19.62,0,0.8,4,?,4,?,-3.3
1/21/1963,13.83,0,0,4,?,4,?,-2.6
1/22/1963,11.92,0,0,4,?,4,?,-4
1/23/1963,2.17,0,0,4,?,4,?,-11.6
1/24/1963,3.04,0,0,4,?,4,?,-12.2
1/25/1963,8.92,0,0,4,?,4,?,-8.8
1/26/1963,8.38,0,0,4,?,4,?,-7.2
1/27/1963,1.63,0,0,4,?,4,?,-6
1/28/1963,1.33,0,0,4,?,4,?,-4.7
1/29/1963,7.41,0,7.6,4,?,4,?,0
1/30/1963,19.62,0,0.6,4,?,4,?,-0.6
1/31/1963,11.83,0,1.3,4,?,4,?,-1
2/1/1963,14.04,0,0.4,4,?,4,?,0
2/2/1963,15.16,0,0.6,4,?,4,?,-3
2/3/1963,8.67,0,0.2,4,?,4,?,-5.6
2/4/1963,9.13,0,7,4,?,4,?,-8.8
2/5/1963,22,0,32,4,?,4,?,-3.2
2/6/1963,20.25,0,12,4,?,4,?,-0.1
2/7/1963,11.83,0,0,4,?,4,?,1.1
2/8/1963,10.37,0,0.7,4,?,4,?,-5.4
2/9/1963,16.88,0,5.3,4,?,4,?,-1.5
2/10/1963,15.67,0,0,4,?,4,?,1.6
2/11/1963,6.79,0,0,4,?,4,?,1.1
2/12/1963,5.21,0,0,4,?,4,?,-0.1
2/13/1963,12.83,0,7.2,4,?,4,?,-6.1
2/14/1963,19.17,0,6.3,4,?,4,?,4.4
2/15/1963,15.5,0,0,4,?,4,?,3.7
2/16/1963,13.54,0,0,4,?,4,?,1.1
2/17/1963,7.83,0,0,4,?,4,?,0.4
2/18/1963,10.34,0,0,4,?,4,?,-6.6
2/19/1963,14.54,0,0,4,?,4,?,-1.5
2/20/1963,9.92,0,0,4,?,4,?,-4
2/21/1963,8.5,0,0,4,?,4,?,-2.7
2/22/1963,5.5,0,0,4,?,4,?,-6.6
2/23/1963,9.33,0,0,4,?,4,?,-7.3
2/24/1963,13.75,0,0,4,?,4,?,-2.7
2/25/1963,11.46,0,0,4,?,4,?,-8.7
2/26/1963,19.25,0,0,4,?,4,?,-1.5
2/27/1963,12.5,0,0,4,?,4,?,-2
2/28/1963,16.46,0,0,4,?,4,?,-0.1
3/1/1963,16.21,0,0,0,7.1,0,2.2,-2.2
3/2/1963,15.83,0,0.1,0,7.8,0,1.7,-1.6
3/3/1963,14.46,0,0.3,0,8.4,0,4,4.1
3/4/1963,14.42,0,4,0,11.8,0,4.8,3.8
3/5/1963,20.21,0,2.3,0,13.4,0,6.7,5.6
3/6/1963,9.96,0,0.2,0,11.7,0,8.3,7.7
3/7/1963,17.88,0,0,0,12.8,0,6.1,6.2
3/8/1963,17.5,0,1,0,11.8,0,7.2,6.2
3/9/1963,13.33,0,3.7,0,9.1,0,6.1,4.4
3/10/1963,17.33,0,0.5,0,11.3,0,4.8,4.4
3/11/1963,5.66,0,0,0,8.3,1,-1.6,-4.8
3/12/1963,6.67,0,0.1,0,11.7,0,0.9,-1.6
3/13/1963,11.46,0,0.7,0,12.1,1,-2.7,-6.2
3/14/1963,13.92,0,0.1,0,12.3,0,4.6,4.8
3/15/1963,14.25,0,18.5,0,14.2,0,8.3,6.6
3/16/1963,16.62,0,2,0,12.4,0,6.6,6.1
3/17/1963,13.17,0,4.7,0,10.1,0,6.6,1.2
3/18/1963,12.42,0,0,0,13.4,0,6.6,5.5
3/19/1963,9.54,0,14.8,0,8.4,0,1.7,-1.1
3/20/1963,7.54,0,0,0,11.4,0,4.8,4.8
3/21/1963,4.33,0,0,0,10.2,0,0,-4
3/22/1963,4.17,0,0,0,6.8,0,2.6,-2.2
3/23/1963,4.79,0,0,0,12.1,1,-2.1,-5.4
3/24/1963,19.75,0,6.4,0,10.1,0,1.7,-2.6
3/25/1963,19.55,0,0.4,0,11.4,0,5.4,5.4
3/26/1963,7.62,0,2.9,0,12.7,0,4.4,4.4
3/27/1963,13.92,0,0.2,0,10.1,0,4,3.4
3/28/1963,9.83,0,1.5,0,7.9,0,2.2,0.5
3/29/1963,8.67,0,0,0,9.7,1,-1,-4.8
3/30/1963,9.38,0,0,0,7.9,0,0.6,-1.6
3/31/1963,6.83,0,0,0,11.2,1,-2.2,-5.4
4/1/1963,11.79,0,2.2,4,?,4,?,1.6
4/2/1963,8.96,0,0,4,?,4,?,-3.2
4/3/1963,8.71,0,0.2,4,?,4,?,-1.6
4/4/1963,13,0,4.3,4,?,4,?,1.2
4/5/1963,20.04,0,7.2,4,?,4,?,2
4/6/1963,20.5,0,1.8,4,?,4,?,2.7
4/7/1963,18.5,0,0,4,?,4,?,2.7
4/8/1963,10.41,0,0.3,4,?,4,?,2.7
4/9/1963,11.67,0,1.1,4,?,4,?,4.4
4/10/1963,7.25,0,1.2,4,?,4,?,4.4
4/11/1963,9.54,0,0,4,?,4,?,4.4
4/12/1963,16,0,0,4,?,4,?,-3.6
4/13/1963,15.21,0,10.1,4,?,4,?,0.5
4/14/1963,16.46,0,2.7,4,?,4,?,3.3
4/15/1963,8.87,0,1.1,4,?,4,?,7.7
4/16/1963,9.67,0,0,4,?,4,?,7.7
4/17/1963,8,0,0,4,?,4,?,2.3
4/18/1963,9.92,0,1.1,4,?,4,?,2.5
4/19/1963,9.5,1,5.8,4,?,4,?,-4.5
4/20/1963,21.54,0,1.7,4,?,4,?,4.5
4/21/1963,19.58,0,4.4,4,?,4,?,5.6
4/22/1963,13.42,0,0,4,?,4,?,6.6
4/23/1963,6,0,0.2,4,?,4,?,6
4/24/1963,6.67,0,0.2,4,?,4,?,3.3
4/25/1963,4.83,0,0,4,?,4,?,-0.7
4/26/1963,5.71,0,0.6,4,?,4,?,-0.5
4/27/1963,12.12,0,0.1,4,?,4,?,0
4/28/1963,11.42,0,0.2,4,?,4,?,12.1
4/29/1963,11.75,0,0,4,?,4,?,6.1
4/30/1963,12.33,0,1.1,4,?,4,?,2.2
5/1/1963,14.46,0,0.1,0,12.8,0,6.5,3.4
5/2/1963,15.37,0,1.2,0,12.7,0,2.3,0.5
5/3/1963,12.96,0,0,0,13.5,0,5.6,3.8
5/4/1963,13.37,0,2.6,0,14.4,0,4.5,1.1
5/5/1963,14.96,0,0.4,0,11.2,0,3.4,1.7
5/6/1963,13.67,0,0.7,2,14.1,0,4.1,2.6
5/7/1963,18.75,0,3.2,0,15.2,0,8.8,7.7
5/8/1963,11.67,0,0.8,0,14,0,8.4,7.2
5/9/1963,13.88,0,1.3,0,14.4,0,5.6,2.2
5/10/1963,23.09,0,0.9,0,12.2,0,8.2,7.5
5/11/1963,12.25,0,0,0,13.8,0,4,1.4
5/12/1963,15.59,0,0.1,0,15.5,0,10,7.5
5/13/1963,20.33,0,0.8,0,14.2,0,9,5.6
5/14/1963,13.42,0,1.1,0,14.5,0,7.7,5.5
5/15/1963,12.83,0,0.5,0,15.5,0,5.5,?
5/16/1963,14.42,0,0.5,0,18.3,0,3.8,-0.2
5/17/1963,13.96,0,0,0,16.6,0,3.8,-0.2
5/18/1963,19.33,0,0.8,0,13.3,0,8.4,6.3
5/19/1963,11.38,0,5,2,13.6,0,4.8,2.2
5/20/1963,14.5,0,3.4,0,15,0,7.7,7.2
5/21/1963,7.21,0,6.8,0,12.6,0,6.7,3.8
5/22/1963,7.62,0,0,0,12.8,0,2.7,-1.2
5/23/1963,7,0,0.2,2,12,0,5.4,0.6
5/24/1963,4.96,0,4.1,0,11.6,0,0.6,-4.1
5/25/1963,8.38,0,1.1,0,15.5,0,8.4,7.2
5/26/1963,9.29,0,0.4,0,15.7,0,11,8.3
5/27/1963,5.13,0,0,0,14,0,6,0.5
5/28/1963,5.63,0,0,0,17,0,2.3,-0.7
5/29/1963,10.92,0,0,0,16.1,0,6.7,?
5/30/1963,8.25,0,2.5,0,12.8,0,6.7,5.1
5/31/1963,6.13,0,0,0,17.1,0,10,7.2
6/1/1963,10.92,0,0,4,?,4,?,7
6/2/1963,14.46,0,0,4,?,4,?,7.6
6/3/1963,17.67,0,0,4,?,4,?,8.1
6/4/1963,9.79,0,0.2,4,?,4,?,5.5
6/5/1963,6,0,0,4,?,4,?,9.5
6/6/1963,6.29,0,0,4,?,4,?,9.4
6/7/1963,3.58,0,0,4,?,4,?,7.2
6/8/1963,4.25,0,0,4,?,4,?,4.4
6/9/1963,8.38,0,0,4,?,4,?,7.8
6/10/1963,5.75,0,0,4,?,4,?,6.7
6/11/1963,2.92,0,18.8,4,?,4,?,5
6/12/1963,4.25,0,5,4,?,4,?,12
6/13/1963,4.92,0,0,4,?,4,?,4.5
6/14/1963,4.83,0,0,4,?,4,?,5.6
